trial_id,timestamp,model_type,n_features,feature_indices,best_params,cv_score_angle,cv_score_depth,cv_score_left_right,cv_score_combined,optuna_trials,duration_seconds
169,2026-01-29T04:18:31.597832,ridge,10,"acceleration_at_release,mid_hip_z_max,mid_hip_z_min,neck_z_q75,release_time,right_elbow_vel_prep_mean,right_elbow_vel_prop_mean,right_knee_z_energy,right_knee_z_mean,right_wrist_z_energy","{""alpha"": 4.8776256592275775}",0.035630608925334456,0.02445320801364226,0.01757636633974578,0.025886727759574166,5,0.1
170,2026-01-29T04:25:31.887460,catboost,50,"arm_extension_angle,elbow_alignment,elbow_height_relative,hip_vertical_velocity_max,jerk_at_release,left_wrist_z_mean,left_wrist_z_q25,left_wrist_z_q75,left_wrist_z_std,mid_hip_z_energy,mid_hip_z_max,mid_hip_z_min,mid_hip_z_q25,neck_z_max,neck_z_mean,neck_z_std,peak_velocity_magnitude,release_frame,release_time,right_elbow_vel_max,right_elbow_vel_max_time,right_elbow_vel_mean,right_elbow_vel_std,right_elbow_z_range,right_hip_z_min,right_hip_z_range,right_hip_z_std,right_knee_vel_max,right_knee_vel_max_time,right_knee_vel_mean,right_knee_vel_min,right_knee_vel_prep_mean,right_knee_vel_range,right_knee_z_energy,right_knee_z_q75,right_shoulder_z_max,right_shoulder_z_q25,right_shoulder_z_q75,right_shoulder_z_range,right_wrist_vel_load_mean,right_wrist_vel_max_time,right_wrist_vel_mean,right_wrist_vel_min,right_wrist_vel_std,right_wrist_z_energy,right_wrist_z_max,time_to_peak_velocity,wrist_vx_release,wrist_vy_release,wrist_z_release","{""iterations"": 125, ""depth"": 9, ""learning_rate"": 0.032013263690491775, ""l2_leaf_reg"": 19.37142024901678}",0.028034297872162977,0.018089614741676155,0.014530170299519203,0.02021802763778611,5,420.3
171,2026-01-29T04:25:31.998758,ridge,10,"mid_hip_z_mean,mid_hip_z_q25,mid_hip_z_range,right_elbow_z_min,right_hip_z_energy,right_shoulder_z_mean,right_wrist_vel_load_mean,set_position_stability,shoulder_elevation_rate,velocity_magnitude_release","{""alpha"": 46.401774942682216}",0.10093083514564517,0.02100034985319365,0.01705040476202899,0.046327196586955936,5,0.1
172,2026-01-29T04:26:33.122698,xgboost,50,"arm_extension_angle,arm_plane_angle,azimuth_angle,elbow_alignment,elbow_height_relative,guide_hand_vx,hip_vertical_velocity_max,left_wrist_z_mean,left_wrist_z_q75,mid_hip_z_energy,mid_hip_z_max,neck_z_energy,neck_z_mean,neck_z_min,neck_z_range,peak_velocity_magnitude,release_frame,release_time,right_elbow_vel_load_mean,right_elbow_vel_range,right_hip_z_energy,right_hip_z_max,right_hip_z_mean,right_hip_z_std,right_knee_vel_load_mean,right_knee_vel_release_mean,right_knee_vel_std,right_knee_z_energy,right_knee_z_mean,right_knee_z_q25,right_knee_z_q75,right_knee_z_std,right_shoulder_z_energy,right_shoulder_z_mean,right_shoulder_z_q25,right_shoulder_z_std,right_wrist_vel_max,right_wrist_vel_max_time,right_wrist_vel_mean,right_wrist_vel_min,right_wrist_vel_range,right_wrist_vel_release_mean,right_wrist_z_range,set_position_stability,shoulder_rotation,wrist_snap_angle,wrist_vx_release,wrist_vy_release,wrist_x_release,wrist_z_release","{""n_estimators"": 233, ""max_depth"": 6, ""learning_rate"": 0.005288270144949077, ""subsample"": 0.7562760332316889, ""colsample_bytree"": 0.9143477582380808, ""reg_alpha"": 9.07007343453396, ""reg_lambda"": 0.0394497952293429, ""min_child_weight"": 2}",0.028941777887845094,0.0207099609308657,0.0152877405271584,0.02164649311528973,5,61.1
173,2026-01-29T04:27:40.209660,xgboost,50,"arm_extension_angle,azimuth_angle,elevation_angle,knee_extension_rate_max,left_wrist_z_max,left_wrist_z_q25,left_wrist_z_std,mid_hip_z_range,neck_z_min,neck_z_q25,neck_z_q75,peak_velocity_magnitude,release_height_relative,right_elbow_vel_load_mean,right_elbow_vel_mean,right_elbow_vel_prop_mean,right_elbow_vel_range,right_elbow_vel_release_mean,right_elbow_vel_std,right_elbow_z_mean,right_elbow_z_q75,right_elbow_z_range,right_hip_z_q75,right_hip_z_std,right_knee_vel_min,right_knee_vel_prep_mean,right_knee_vel_prop_mean,right_knee_vel_std,right_knee_z_mean,right_knee_z_q25,right_knee_z_q75,right_shoulder_z_max,right_shoulder_z_mean,right_shoulder_z_range,right_shoulder_z_std,right_wrist_vel_load_mean,right_wrist_vel_max_time,right_wrist_vel_min,right_wrist_vel_range,right_wrist_z_min,right_wrist_z_q75,set_position_stability,shoulder_elevation_rate,shoulder_rotation,velocity_magnitude_release,wrist_vx_release,wrist_vz_release,wrist_x_release,wrist_y_release,wrist_z_release","{""n_estimators"": 207, ""max_depth"": 6, ""learning_rate"": 0.008624680315580443, ""subsample"": 0.6045446944476915, ""colsample_bytree"": 0.6115835878115612, ""reg_alpha"": 0.0002637148999553955, ""reg_lambda"": 3.7992386958399873, ""min_child_weight"": 13}",0.025263615630391586,0.022531838300081427,0.015568871678974772,0.02112144186981593,5,67.1
174,2026-01-29T04:27:40.297180,ridge,30,"elbow_height_relative,elevation_angle,hip_vertical_velocity_max,jerk_at_release,knee_extension_rate_max,mid_hip_z_max,neck_z_energy,neck_z_mean,neck_z_min,neck_z_range,peak_velocity_magnitude,release_frame,right_elbow_vel_load_mean,right_elbow_vel_std,right_elbow_z_q25,right_elbow_z_q75,right_hip_z_min,right_hip_z_q75,right_knee_z_energy,right_knee_z_min,right_knee_z_q75,right_shoulder_z_mean,right_shoulder_z_min,right_shoulder_z_q25,right_shoulder_z_std,right_wrist_z_q25,shoulder_elevation_rate,time_to_peak_velocity,velocity_magnitude_release,wrist_z_release","{""alpha"": 4.762862588792906}",0.07029229799408349,0.029066887131803856,0.031226090687111758,0.043528425270999704,5,0.1
175,2026-01-29T04:28:16.320456,lightgbm,100,"acceleration_at_release,arm_plane_angle,azimuth_angle,elbow_alignment,elbow_height_relative,elevation_angle,forward_position,guide_hand_vx,hip_vertical_velocity_max,jerk_at_release,knee_extension_rate_max,lateral_offset,left_wrist_z_energy,left_wrist_z_max,left_wrist_z_mean,left_wrist_z_min,left_wrist_z_q25,left_wrist_z_q75,left_wrist_z_range,left_wrist_z_std,mid_hip_z_energy,mid_hip_z_q25,mid_hip_z_q75,mid_hip_z_range,mid_hip_z_std,neck_z_energy,neck_z_max,neck_z_mean,neck_z_min,neck_z_q25,neck_z_range,peak_velocity_magnitude,release_frame,release_height_relative,release_time,right_elbow_vel_load_mean,right_elbow_vel_max,right_elbow_vel_max_time,right_elbow_vel_mean,right_elbow_vel_prep_mean,right_elbow_vel_prop_mean,right_elbow_vel_range,right_elbow_vel_std,right_elbow_z_energy,right_elbow_z_max,right_elbow_z_mean,right_elbow_z_min,right_elbow_z_q25,right_elbow_z_range,right_elbow_z_std,right_hip_z_energy,right_hip_z_max,right_hip_z_mean,right_hip_z_min,right_hip_z_q25,right_hip_z_q75,right_knee_vel_load_mean,right_knee_vel_mean,right_knee_vel_min,right_knee_vel_prep_mean,right_knee_vel_range,right_knee_vel_release_mean,right_knee_vel_std,right_knee_z_energy,right_knee_z_max,right_knee_z_mean,right_knee_z_min,right_knee_z_q25,right_knee_z_q75,right_knee_z_range,right_knee_z_std,right_shoulder_z_energy,right_shoulder_z_q25,right_shoulder_z_q75,right_shoulder_z_std,right_wrist_vel_load_mean,right_wrist_vel_max,right_wrist_vel_max_time,right_wrist_vel_mean,right_wrist_vel_min,right_wrist_vel_prep_mean,right_wrist_vel_prop_mean,right_wrist_vel_release_mean,right_wrist_vel_std,right_wrist_z_energy,right_wrist_z_mean,right_wrist_z_min,right_wrist_z_q25,right_wrist_z_q75,right_wrist_z_range,set_point_height,set_position_stability,shoulder_elevation_rate,shoulder_rotation,time_to_peak_velocity,velocity_magnitude_release,wrist_vx_release,wrist_vy_release,wrist_vz_release,wrist_x_release","{""n_estimators"": 172, ""num_leaves"": 41, ""learning_rate"": 0.011282631786886344, ""subsample"": 0.8038130443368878, ""colsample_bytree"": 0.7669986401883673, ""reg_alpha"": 0.16226752932485167, ""reg_lambda"": 0.02385643368344654, ""min_child_samples"": 32}",0.023901913307222012,0.019414434864769153,0.01596149428990312,0.019759280820631428,5,36.0
176,2026-01-29T04:28:42.884533,lightgbm,30,"elbow_height_relative,jerk_at_release,left_wrist_z_q25,left_wrist_z_q75,mid_hip_z_max,mid_hip_z_q75,neck_z_mean,right_elbow_vel_max,right_elbow_vel_max_time,right_elbow_vel_prep_mean,right_elbow_vel_range,right_elbow_vel_std,right_elbow_z_std,right_hip_z_min,right_hip_z_std,right_knee_vel_load_mean,right_knee_vel_release_mean,right_knee_z_mean,right_knee_z_q25,right_shoulder_z_energy,right_shoulder_z_min,right_wrist_vel_max_time,right_wrist_z_q25,right_wrist_z_q75,right_wrist_z_range,shoulder_rotation,time_to_peak_velocity,velocity_magnitude_release,wrist_vz_release,wrist_z_release","{""n_estimators"": 132, ""num_leaves"": 15, ""learning_rate"": 0.008387483356417888, ""subsample"": 0.7696480602055911, ""colsample_bytree"": 0.5092251454303969, ""reg_alpha"": 0.004180519748176386, ""reg_lambda"": 0.00044923071897481914, ""min_child_samples"": 36}",0.026040243902416868,0.018296395011881534,0.014941622754449234,0.01975942055624921,5,26.6
177,2026-01-29T04:29:35.764350,xgboost,75,"acceleration_at_release,arm_extension_angle,arm_plane_angle,azimuth_angle,elbow_alignment,elbow_height_relative,elevation_angle,forward_position,guide_hand_vx,hip_lateral_range,jerk_at_release,knee_bend_depth,knee_extension_rate_max,lateral_offset,left_wrist_z_energy,left_wrist_z_mean,left_wrist_z_min,left_wrist_z_q75,left_wrist_z_range,mid_hip_z_energy,mid_hip_z_mean,mid_hip_z_q25,mid_hip_z_range,mid_hip_z_std,neck_z_max,neck_z_min,neck_z_q75,neck_z_range,release_frame,right_elbow_vel_max,right_elbow_vel_mean,right_elbow_vel_min,right_elbow_vel_prep_mean,right_elbow_vel_range,right_elbow_vel_release_mean,right_elbow_vel_std,right_elbow_z_max,right_elbow_z_mean,right_elbow_z_q25,right_elbow_z_q75,right_hip_z_max,right_hip_z_q25,right_hip_z_q75,right_knee_vel_load_mean,right_knee_vel_max,right_knee_vel_max_time,right_knee_vel_min,right_knee_vel_prep_mean,right_knee_vel_range,right_knee_vel_release_mean,right_knee_z_energy,right_knee_z_max,right_knee_z_mean,right_knee_z_q25,right_knee_z_q75,right_knee_z_std,right_shoulder_z_min,right_shoulder_z_q25,right_shoulder_z_range,right_wrist_vel_load_mean,right_wrist_vel_max_time,right_wrist_vel_mean,right_wrist_z_max,right_wrist_z_min,right_wrist_z_q25,right_wrist_z_q75,right_wrist_z_std,set_point_height,set_position_stability,shoulder_elevation_rate,time_to_peak_velocity,wrist_snap_angle,wrist_vx_release,wrist_y_release,wrist_z_release","{""n_estimators"": 155, ""max_depth"": 9, ""learning_rate"": 0.011736216895348962, ""subsample"": 0.6378968518997286, ""colsample_bytree"": 0.5970322544294064, ""reg_alpha"": 0.000175153430338867, ""reg_lambda"": 0.13800760203921345, ""min_child_weight"": 20}",0.022675199528208803,0.019991038652256526,0.015718682092563815,0.019461640091009716,5,52.9
178,2026-01-29T04:30:40.759181,xgboost,100,"acceleration_at_release,arm_extension_angle,arm_plane_angle,azimuth_angle,elbow_alignment,elevation_angle,guide_hand_vx,hip_lateral_range,jerk_at_release,knee_bend_depth,knee_extension_rate_max,lateral_offset,left_wrist_z_energy,left_wrist_z_min,left_wrist_z_q25,left_wrist_z_q75,left_wrist_z_range,left_wrist_z_std,mid_hip_z_energy,mid_hip_z_max,mid_hip_z_mean,mid_hip_z_min,mid_hip_z_q75,mid_hip_z_range,mid_hip_z_std,neck_z_energy,neck_z_max,neck_z_mean,neck_z_min,neck_z_q25,neck_z_q75,neck_z_range,neck_z_std,peak_velocity_magnitude,release_frame,release_height_relative,release_time,right_elbow_vel_load_mean,right_elbow_vel_max,right_elbow_vel_max_time,right_elbow_vel_mean,right_elbow_vel_prop_mean,right_elbow_vel_range,right_elbow_vel_release_mean,right_elbow_z_energy,right_elbow_z_max,right_elbow_z_mean,right_elbow_z_min,right_elbow_z_q75,right_elbow_z_range,right_hip_z_max,right_hip_z_min,right_hip_z_q25,right_hip_z_q75,right_hip_z_std,right_knee_vel_load_mean,right_knee_vel_max,right_knee_vel_max_time,right_knee_vel_mean,right_knee_vel_min,right_knee_vel_prep_mean,right_knee_vel_release_mean,right_knee_vel_std,right_knee_z_energy,right_knee_z_max,right_knee_z_mean,right_knee_z_min,right_knee_z_q75,right_knee_z_range,right_knee_z_std,right_shoulder_z_energy,right_shoulder_z_mean,right_shoulder_z_min,right_shoulder_z_q25,right_shoulder_z_q75,right_shoulder_z_std,right_wrist_vel_load_mean,right_wrist_vel_max,right_wrist_vel_max_time,right_wrist_vel_mean,right_wrist_vel_prep_mean,right_wrist_vel_prop_mean,right_wrist_vel_release_mean,right_wrist_vel_std,right_wrist_z_max,right_wrist_z_min,right_wrist_z_q25,right_wrist_z_range,right_wrist_z_std,set_point_height,set_position_stability,shoulder_elevation_rate,shoulder_rotation,velocity_magnitude_release,wrist_snap_angle,wrist_vy_release,wrist_vz_release,wrist_x_release,wrist_y_release,wrist_z_release","{""n_estimators"": 271, ""max_depth"": 10, ""learning_rate"": 0.01324145297021785, ""subsample"": 0.6788522268546249, ""colsample_bytree"": 0.6107795976761171, ""reg_alpha"": 0.005632246138401119, ""reg_lambda"": 0.002027578294569068, ""min_child_weight"": 12}",0.02240953029840765,0.029333149379764323,0.01900699152789368,0.023583223735355218,5,65.0
179,2026-01-29T04:31:55.402596,xgboost,20,"elbow_height_relative,jerk_at_release,lateral_offset,mid_hip_z_min,mid_hip_z_q25,mid_hip_z_q75,neck_z_min,peak_velocity_magnitude,right_elbow_z_max,right_elbow_z_q75,right_hip_z_energy,right_knee_vel_release_mean,right_knee_z_min,right_wrist_vel_min,right_wrist_vel_release_mean,right_wrist_vel_std,right_wrist_z_max,right_wrist_z_q25,time_to_peak_velocity,wrist_y_release","{""n_estimators"": 483, ""max_depth"": 10, ""learning_rate"": 0.0060547622623800925, ""subsample"": 0.6917877789283484, ""colsample_bytree"": 0.9840124088904068, ""reg_alpha"": 0.00040009637417815234, ""reg_lambda"": 0.1872615360027115, ""min_child_weight"": 15}",0.021897002773629385,0.02084600545434551,0.017280954357987006,0.02000798752865397,5,74.6
180,2026-01-29T04:31:55.490543,ridge,30,"acceleration_at_release,forward_position,hip_lateral_range,knee_extension_rate_max,left_wrist_z_q75,mid_hip_z_min,neck_z_max,neck_z_q25,neck_z_std,right_elbow_vel_load_mean,right_elbow_vel_max,right_elbow_vel_prep_mean,right_elbow_vel_release_mean,right_elbow_z_min,right_hip_z_energy,right_hip_z_min,right_hip_z_q75,right_knee_vel_prop_mean,right_knee_z_max,right_knee_z_q25,right_knee_z_range,right_shoulder_z_q75,right_wrist_vel_load_mean,right_wrist_vel_mean,right_wrist_vel_range,right_wrist_z_max,right_wrist_z_mean,right_wrist_z_min,right_wrist_z_range,set_position_stability","{""alpha"": 10.328687303755121}",0.10490482330504146,0.024443208474121726,0.021377921159192844,0.05024198431278534,5,0.1
181,2026-01-29T04:32:59.673301,lightgbm,75,"arm_extension_angle,arm_plane_angle,elbow_alignment,elevation_angle,forward_position,hip_lateral_range,hip_vertical_velocity_max,jerk_at_release,knee_extension_rate_max,lateral_offset,left_wrist_z_max,left_wrist_z_q25,left_wrist_z_q75,left_wrist_z_range,mid_hip_z_energy,mid_hip_z_max,mid_hip_z_mean,mid_hip_z_min,mid_hip_z_q25,mid_hip_z_q75,neck_z_max,neck_z_mean,neck_z_q25,neck_z_q75,neck_z_range,peak_velocity_magnitude,release_frame,right_elbow_vel_load_mean,right_elbow_vel_max_time,right_elbow_vel_range,right_elbow_vel_std,right_elbow_z_energy,right_elbow_z_min,right_elbow_z_q75,right_elbow_z_range,right_elbow_z_std,right_hip_z_energy,right_hip_z_mean,right_hip_z_q75,right_hip_z_range,right_knee_vel_load_mean,right_knee_vel_mean,right_knee_vel_prep_mean,right_knee_vel_range,right_knee_vel_release_mean,right_knee_z_energy,right_knee_z_max,right_knee_z_mean,right_knee_z_range,right_knee_z_std,right_shoulder_z_max,right_shoulder_z_mean,right_shoulder_z_min,right_shoulder_z_q25,right_shoulder_z_q75,right_shoulder_z_range,right_shoulder_z_std,right_wrist_vel_max,right_wrist_vel_max_time,right_wrist_vel_min,right_wrist_vel_prop_mean,right_wrist_vel_release_mean,right_wrist_vel_std,right_wrist_z_max,right_wrist_z_q25,right_wrist_z_q75,right_wrist_z_range,shoulder_rotation,time_to_peak_velocity,velocity_magnitude_release,wrist_snap_angle,wrist_vy_release,wrist_vz_release,wrist_x_release,wrist_y_release","{""n_estimators"": 328, ""num_leaves"": 49, ""learning_rate"": 0.00891041494997725, ""subsample"": 0.9286395545234813, ""colsample_bytree"": 0.779813649272156, ""reg_alpha"": 0.19453272390572304, ""reg_lambda"": 0.0004505978836295262, ""min_child_samples"": 7}",0.02288451557904413,0.0242337490725488,0.017184307482838487,0.021434190711477136,5,64.2
182,2026-01-29T04:33:48.443579,lightgbm,50,"acceleration_at_release,elbow_alignment,elbow_height_relative,lateral_offset,left_wrist_z_mean,left_wrist_z_min,left_wrist_z_range,left_wrist_z_std,mid_hip_z_q25,neck_z_range,release_frame,release_height_relative,right_elbow_vel_load_mean,right_elbow_vel_max,right_elbow_vel_max_time,right_elbow_vel_min,right_elbow_vel_prop_mean,right_elbow_vel_release_mean,right_elbow_vel_std,right_elbow_z_q25,right_elbow_z_range,right_elbow_z_std,right_hip_z_max,right_hip_z_mean,right_hip_z_min,right_hip_z_q25,right_knee_vel_load_mean,right_knee_vel_max_time,right_knee_vel_mean,right_knee_vel_release_mean,right_knee_vel_std,right_knee_z_energy,right_knee_z_max,right_knee_z_q75,right_knee_z_range,right_knee_z_std,right_shoulder_z_min,right_shoulder_z_q25,right_wrist_vel_max,right_wrist_vel_max_time,right_wrist_vel_prop_mean,right_wrist_z_max,right_wrist_z_min,right_wrist_z_q25,right_wrist_z_q75,right_wrist_z_std,shoulder_rotation,wrist_snap_angle,wrist_vx_release,wrist_z_release","{""n_estimators"": 559, ""num_leaves"": 37, ""learning_rate"": 0.012682454187105431, ""subsample"": 0.9949360731256756, ""colsample_bytree"": 0.7450616607319502, ""reg_alpha"": 0.00013721462937180825, ""reg_lambda"": 0.0005256477699621317, ""min_child_samples"": 42}",0.025679302592978414,0.0276980159825805,0.01872658926784887,0.024034635947802595,5,48.8
183,2026-01-29T04:34:12.050010,lightgbm,50,"arm_extension_angle,elbow_alignment,guide_hand_vx,jerk_at_release,knee_extension_rate_max,left_wrist_z_max,left_wrist_z_mean,left_wrist_z_min,left_wrist_z_range,mid_hip_z_min,mid_hip_z_q25,mid_hip_z_q75,mid_hip_z_range,mid_hip_z_std,neck_z_max,neck_z_min,neck_z_q75,neck_z_range,peak_velocity_magnitude,release_height_relative,right_elbow_vel_load_mean,right_elbow_vel_mean,right_elbow_vel_range,right_elbow_z_energy,right_elbow_z_max,right_hip_z_energy,right_hip_z_max,right_knee_vel_load_mean,right_knee_vel_max,right_knee_vel_max_time,right_knee_vel_min,right_knee_vel_prep_mean,right_knee_vel_release_mean,right_knee_vel_std,right_knee_z_max,right_knee_z_mean,right_shoulder_z_q75,right_shoulder_z_range,right_wrist_vel_mean,right_wrist_vel_min,right_wrist_vel_range,right_wrist_z_min,right_wrist_z_q25,right_wrist_z_std,set_position_stability,shoulder_elevation_rate,time_to_peak_velocity,velocity_magnitude_release,wrist_vz_release,wrist_y_release","{""n_estimators"": 155, ""num_leaves"": 48, ""learning_rate"": 0.0074371700431829805, ""subsample"": 0.980822951301022, ""colsample_bytree"": 0.9213582720443485, ""reg_alpha"": 7.906771428283489, ""reg_lambda"": 0.00061924262915072, ""min_child_samples"": 42}",0.024249833631131718,0.019747512241760412,0.01506272184877992,0.01968668924055735,5,23.6
184,2026-01-29T04:34:51.502423,lightgbm,100,"acceleration_at_release,arm_extension_angle,arm_plane_angle,azimuth_angle,elbow_height_relative,forward_position,guide_hand_vx,hip_lateral_range,hip_vertical_velocity_max,jerk_at_release,knee_bend_depth,knee_extension_rate_max,lateral_offset,left_wrist_z_energy,left_wrist_z_max,left_wrist_z_mean,left_wrist_z_min,left_wrist_z_q25,left_wrist_z_q75,left_wrist_z_range,mid_hip_z_energy,mid_hip_z_max,mid_hip_z_q25,mid_hip_z_range,mid_hip_z_std,neck_z_mean,neck_z_min,neck_z_q25,neck_z_q75,neck_z_range,neck_z_std,peak_velocity_magnitude,release_frame,release_time,right_elbow_vel_load_mean,right_elbow_vel_max,right_elbow_vel_max_time,right_elbow_vel_mean,right_elbow_vel_min,right_elbow_vel_release_mean,right_elbow_vel_std,right_elbow_z_energy,right_elbow_z_max,right_elbow_z_mean,right_elbow_z_min,right_elbow_z_q75,right_elbow_z_range,right_elbow_z_std,right_hip_z_energy,right_hip_z_mean,right_hip_z_q25,right_hip_z_q75,right_hip_z_range,right_knee_vel_load_mean,right_knee_vel_max,right_knee_vel_max_time,right_knee_vel_min,right_knee_vel_prep_mean,right_knee_vel_prop_mean,right_knee_vel_std,right_knee_z_energy,right_knee_z_max,right_knee_z_mean,right_knee_z_min,right_knee_z_q25,right_knee_z_q75,right_knee_z_std,right_shoulder_z_energy,right_shoulder_z_max,right_shoulder_z_mean,right_shoulder_z_min,right_shoulder_z_q25,right_shoulder_z_range,right_shoulder_z_std,right_wrist_vel_load_mean,right_wrist_vel_max,right_wrist_vel_min,right_wrist_vel_prop_mean,right_wrist_vel_range,right_wrist_vel_release_mean,right_wrist_vel_std,right_wrist_z_energy,right_wrist_z_max,right_wrist_z_mean,right_wrist_z_min,right_wrist_z_q25,right_wrist_z_q75,right_wrist_z_range,right_wrist_z_std,set_point_height,shoulder_rotation,time_to_peak_velocity,velocity_magnitude_release,wrist_snap_angle,wrist_vx_release,wrist_vy_release,wrist_vz_release,wrist_x_release,wrist_y_release,wrist_z_release","{""n_estimators"": 177, ""num_leaves"": 36, ""learning_rate"": 0.01255865079921617, ""subsample"": 0.6370367448592587, ""colsample_bytree"": 0.7541292605492946, ""reg_alpha"": 7.878823318100676, ""reg_lambda"": 0.00042705487981312866, ""min_child_samples"": 34}",0.023747716705564116,0.020699190041015645,0.016889968231127327,0.020445624992569033,5,39.5
185,2026-01-29T04:34:51.595745,ridge,50,"arm_extension_angle,elbow_alignment,elbow_height_relative,lateral_offset,left_wrist_z_min,left_wrist_z_q75,left_wrist_z_std,mid_hip_z_mean,mid_hip_z_q25,mid_hip_z_range,mid_hip_z_std,neck_z_min,neck_z_q75,peak_velocity_magnitude,release_frame,release_time,right_elbow_vel_load_mean,right_elbow_vel_min,right_elbow_vel_prop_mean,right_elbow_vel_range,right_elbow_z_energy,right_elbow_z_max,right_elbow_z_mean,right_hip_z_mean,right_hip_z_min,right_hip_z_q75,right_hip_z_std,right_knee_vel_load_mean,right_knee_vel_max,right_knee_vel_max_time,right_knee_vel_prep_mean,right_knee_vel_std,right_knee_z_mean,right_knee_z_range,right_shoulder_z_mean,right_shoulder_z_q75,right_shoulder_z_range,right_shoulder_z_std,right_wrist_vel_load_mean,right_wrist_vel_max,right_wrist_vel_range,right_wrist_vel_release_mean,right_wrist_z_min,right_wrist_z_q25,right_wrist_z_q75,right_wrist_z_range,set_position_stability,wrist_vx_release,wrist_vy_release,wrist_y_release","{""alpha"": 0.05156870276279661}",0.08331959756763657,0.07639516282355918,0.05760751689515475,0.07244075909545017,5,0.1
186,2026-01-29T04:35:20.344226,lightgbm,30,"elbow_height_relative,knee_bend_depth,mid_hip_z_mean,neck_z_energy,neck_z_min,neck_z_std,peak_velocity_magnitude,right_elbow_vel_max_time,right_elbow_vel_min,right_elbow_vel_prop_mean,right_elbow_vel_std,right_elbow_z_range,right_hip_z_q25,right_hip_z_std,right_knee_vel_load_mean,right_knee_vel_max,right_knee_vel_min,right_knee_z_q75,right_knee_z_std,right_shoulder_z_max,right_wrist_vel_load_mean,right_wrist_vel_mean,right_wrist_vel_prep_mean,right_wrist_vel_prop_mean,right_wrist_z_energy,right_wrist_z_max,right_wrist_z_std,shoulder_rotation,wrist_snap_angle,wrist_x_release","{""n_estimators"": 165, ""num_leaves"": 47, ""learning_rate"": 0.008627580778512146, ""subsample"": 0.5245194590885018, ""colsample_bytree"": 0.6263720859994888, ""reg_alpha"": 0.0008192803587546854, ""reg_lambda"": 0.016053434682247545, ""min_child_samples"": 38}",0.027048813088088992,0.02075378421334271,0.0162784126463024,0.021360336649244704,5,28.7
187,2026-01-29T04:35:20.423249,ridge,10,"left_wrist_z_max,neck_z_std,right_elbow_vel_mean,right_hip_z_q75,right_knee_z_min,right_knee_z_q75,right_knee_z_range,right_knee_z_std,right_shoulder_z_energy,shoulder_rotation","{""alpha"": 1.1822324674238733}",0.06500484960508986,0.023687167463104192,0.019354096406502853,0.0360153711582323,5,0.1
188,2026-01-29T04:58:07.699725,catboost,50,"arm_plane_angle,azimuth_angle,hip_lateral_range,hip_vertical_velocity_max,knee_bend_depth,knee_extension_rate_max,left_wrist_z_energy,left_wrist_z_max,left_wrist_z_mean,left_wrist_z_q25,mid_hip_z_energy,mid_hip_z_max,mid_hip_z_min,mid_hip_z_q25,mid_hip_z_q75,mid_hip_z_std,neck_z_energy,neck_z_q75,neck_z_std,release_frame,right_elbow_vel_load_mean,right_elbow_vel_max,right_elbow_vel_max_time,right_elbow_vel_mean,right_elbow_vel_min,right_elbow_z_max,right_elbow_z_q75,right_hip_z_energy,right_hip_z_q75,right_hip_z_range,right_hip_z_std,right_knee_vel_load_mean,right_knee_vel_min,right_knee_vel_prep_mean,right_knee_vel_range,right_knee_vel_release_mean,right_knee_vel_std,right_knee_z_max,right_knee_z_q25,right_knee_z_q75,right_shoulder_z_energy,right_shoulder_z_min,right_wrist_vel_prop_mean,right_wrist_vel_range,right_wrist_z_mean,right_wrist_z_std,set_position_stability,shoulder_rotation,time_to_peak_velocity,wrist_snap_angle","{""iterations"": 713, ""depth"": 9, ""learning_rate"": 0.04532975776185898, ""l2_leaf_reg"": 4.266872095477327}",0.027361004753141713,0.020467541734495793,0.016449586169130722,0.021426044218922743,5,1367.3
189,2026-01-29T04:59:05.788981,xgboost,30,"forward_position,hip_vertical_velocity_max,jerk_at_release,left_wrist_z_energy,left_wrist_z_mean,left_wrist_z_range,mid_hip_z_min,mid_hip_z_std,neck_z_mean,neck_z_min,neck_z_q75,release_time,right_elbow_vel_load_mean,right_elbow_vel_mean,right_elbow_z_min,right_knee_vel_max,right_knee_vel_mean,right_knee_vel_range,right_knee_vel_release_mean,right_knee_z_mean,right_knee_z_min,right_knee_z_q25,right_shoulder_z_mean,right_wrist_vel_prop_mean,right_wrist_z_energy,right_wrist_z_max,right_wrist_z_std,shoulder_elevation_rate,shoulder_rotation,wrist_z_release","{""n_estimators"": 142, ""max_depth"": 4, ""learning_rate"": 0.006209177975201369, ""subsample"": 0.7293810663775673, ""colsample_bytree"": 0.854179535641697, ""reg_alpha"": 0.026072060968446057, ""reg_lambda"": 0.00013403945269162512, ""min_child_weight"": 2}",0.024750660527304826,0.01851305123795708,0.016503036105725982,0.019922249290329295,5,58.1
