target,participant_id,feature,delta_mse_mean,delta_mse_std,baseline_mse_mean
left_right,1,right_shoulder_z_range,1.0615487844962275e-05,4.344220352403742e-05,0.0157593525632394
left_right,1,right_shoulder_z_std,-5.243953134934087e-07,3.962903635204824e-05,0.0157593525632394
left_right,1,right_wrist_vel_load_mean,6.094528875654389e-07,1.2189057751308778e-06,0.0157593525632394
left_right,1,right_wrist_vel_max,0.0,0.0,0.0157593525632394
left_right,1,right_wrist_vel_max_time,0.0,0.0,0.0157593525632394
left_right,1,right_wrist_vel_mean,-2.416866044100627e-05,4.380862179488275e-05,0.0157593525632394
left_right,1,right_wrist_vel_min,6.194714581630029e-05,6.701473262962661e-05,0.0157593525632394
left_right,1,right_wrist_vel_prep_mean,-7.276277259200478e-06,1.4552554518400958e-05,0.0157593525632394
left_right,1,right_wrist_vel_prop_mean,0.0,0.0,0.0157593525632394
left_right,1,right_wrist_vel_range,0.0,0.0,0.0157593525632394
left_right,1,right_wrist_vel_release_mean,2.4216571974199767e-05,9.497206107182822e-05,0.0157593525632394
left_right,1,right_wrist_vel_std,0.0008517412629262531,0.0010824958181187725,0.0157593525632394
left_right,1,right_wrist_z_energy,0.0,0.0,0.0157593525632394
left_right,1,right_wrist_z_max,0.0001287614315694635,0.00013819163661560473,0.0157593525632394
left_right,1,right_wrist_z_mean,0.0,0.0,0.0157593525632394
left_right,1,right_wrist_z_min,-0.000173047940298784,0.0003354234325546378,0.0157593525632394
left_right,1,right_wrist_z_q25,0.0,0.0,0.0157593525632394
left_right,1,right_wrist_z_q75,-3.9863860651509025e-05,7.972772130301804e-05,0.0157593525632394
left_right,1,right_wrist_z_range,-6.312439226730504e-05,0.00012624878453461008,0.0157593525632394
left_right,1,right_wrist_z_std,-1.8265732574485166e-05,3.653146514897033e-05,0.0157593525632394
left_right,1,set_point_height,9.226636670342861e-05,0.00015433490554555215,0.0157593525632394
left_right,1,set_position_stability,-0.0001099907845286212,0.00026726924690595303,0.0157593525632394
left_right,1,shoulder_elevation_rate,-0.00020325832562217912,0.0004330528253887275,0.0157593525632394
left_right,1,shoulder_rotation,-6.870500563595145e-05,0.00020778934813138862,0.0157593525632394
left_right,1,time_to_peak_velocity,0.0,0.0,0.0157593525632394
left_right,1,velocity_magnitude_release,-6.15326782824543e-05,0.0001230653565649086,0.0157593525632394
left_right,1,wrist_snap_angle,-8.403996620856164e-05,0.00019004609473966585,0.0157593525632394
left_right,1,wrist_vx_release,-3.7939979692634455e-05,7.723671045954785e-05,0.0157593525632394
left_right,1,wrist_vy_release,-6.108243943047283e-05,0.00018189446871006112,0.0157593525632394
left_right,1,wrist_vz_release,4.778235541884335e-06,9.55647108376867e-06,0.0157593525632394
left_right,1,wrist_x_release,7.892963169434895e-05,0.0001578592633886979,0.0157593525632394
left_right,1,wrist_y_release,0.00035108221758140554,0.0006920337502654553,0.0157593525632394
left_right,1,wrist_z_release,2.1973771393353493e-06,4.394754278670699e-06,0.0157593525632394
angle,2,acceleration_at_release,0.0,0.0,0.004862185364983966
angle,2,arm_extension_angle,0.0,0.0,0.004862185364983966
angle,2,arm_plane_angle,0.0,0.0,0.004862185364983966
angle,2,azimuth_angle,0.0,0.0,0.004862185364983966
angle,2,elbow_alignment,0.0,0.0,0.004862185364983966
angle,2,elbow_height_relative,0.0,0.0,0.004862185364983966
angle,2,elevation_angle,7.617221584575537e-05,8.37850838487304e-05,0.004862185364983966
angle,2,forward_position,0.0,0.0,0.004862185364983966
angle,2,guide_hand_vx,3.7889360507946164e-05,4.5888239500070775e-05,0.004862185364983966
angle,2,hip_lateral_range,-1.9840265942086254e-05,2.8886068430664402e-05,0.004862185364983966
angle,2,hip_vertical_velocity_max,-5.618362177693536e-06,9.200153047136335e-06,0.004862185364983966
angle,2,jerk_at_release,0.0,0.0,0.004862185364983966
angle,2,knee_bend_depth,0.0,0.0,0.004862185364983966
angle,2,knee_extension_rate_max,0.0,0.0,0.004862185364983966
angle,2,lateral_offset,-2.7285294681873792e-05,5.457058936374758e-05,0.004862185364983966
angle,2,left_wrist_z_energy,0.0,0.0,0.004862185364983966
angle,2,left_wrist_z_max,-3.069764104559842e-05,6.139528209119684e-05,0.004862185364983966
angle,2,left_wrist_z_mean,-2.2564521098617645e-05,4.512904219723529e-05,0.004862185364983966
angle,2,left_wrist_z_min,0.0,0.0,0.004862185364983966
angle,2,left_wrist_z_q25,1.059523883001387e-05,0.00018453504415823726,0.004862185364983966
angle,2,left_wrist_z_q75,-5.628060265995694e-06,9.570732900067885e-06,0.004862185364983966
angle,2,left_wrist_z_range,0.0,0.0,0.004862185364983966
angle,2,left_wrist_z_std,9.150728475441292e-05,9.809841827161967e-05,0.004862185364983966
angle,2,mid_hip_z_energy,0.0,0.0,0.004862185364983966
angle,2,mid_hip_z_max,0.0,0.0,0.004862185364983966
angle,2,mid_hip_z_mean,0.0,0.0,0.004862185364983966
angle,2,mid_hip_z_min,0.0,0.0,0.004862185364983966
angle,2,mid_hip_z_q25,-4.062962639667968e-06,8.125925279335936e-06,0.004862185364983966
angle,2,mid_hip_z_q75,0.0,0.0,0.004862185364983966
angle,2,mid_hip_z_range,0.0,0.0,0.004862185364983966
angle,2,mid_hip_z_std,0.0,0.0,0.004862185364983966
angle,2,neck_z_energy,0.0,0.0,0.004862185364983966
angle,2,neck_z_max,-1.103480041634725e-06,2.20696008326945e-06,0.004862185364983966
angle,2,neck_z_mean,0.0,0.0,0.004862185364983966
angle,2,neck_z_min,-1.3835174737559466e-05,4.624438516134509e-05,0.004862185364983966
angle,2,neck_z_q25,0.0,0.0,0.004862185364983966
angle,2,neck_z_q75,1.0999453260320438e-06,2.1366484203388314e-05,0.004862185364983966
angle,2,neck_z_range,0.0,0.0,0.004862185364983966
angle,2,neck_z_std,3.97555852274459e-06,7.95111704548918e-06,0.004862185364983966
angle,2,participant_1,0.0,0.0,0.004862185364983966
angle,2,participant_2,0.0,0.0,0.004862185364983966
angle,2,participant_3,0.0,0.0,0.004862185364983966
angle,2,participant_4,0.0,0.0,0.004862185364983966
angle,2,participant_5,0.0,0.0,0.004862185364983966
angle,2,participant_id,0.0,0.0,0.004862185364983966
angle,2,peak_velocity_magnitude,0.0,0.0,0.004862185364983966
angle,2,release_frame,-1.7901884317746488e-06,3.5803768635492976e-06,0.004862185364983966
angle,2,release_height_relative,0.0,0.0,0.004862185364983966
angle,2,release_time,-9.290094597789433e-07,1.8580189195578866e-06,0.004862185364983966
angle,2,right_elbow_vel_load_mean,-2.8094537910724566e-06,5.618907582144912e-06,0.004862185364983966
angle,2,right_elbow_vel_max,0.0,0.0,0.004862185364983966
angle,2,right_elbow_vel_max_time,-5.278166885177028e-06,1.3692109135801508e-05,0.004862185364983966
angle,2,right_elbow_vel_mean,4.0906620759737e-06,8.181324151947402e-06,0.004862185364983966
angle,2,right_elbow_vel_min,0.0,0.0,0.004862185364983966
angle,2,right_elbow_vel_prep_mean,-7.095775278313845e-07,1.419155055662769e-06,0.004862185364983966
angle,2,right_elbow_vel_prop_mean,0.0,0.0,0.004862185364983966
angle,2,right_elbow_vel_range,0.0,0.0,0.004862185364983966
angle,2,right_elbow_vel_release_mean,0.0,0.0,0.004862185364983966
angle,2,right_elbow_vel_std,0.0,0.0,0.004862185364983966
angle,2,right_elbow_z_energy,0.0,0.0,0.004862185364983966
angle,2,right_elbow_z_max,0.0,0.0,0.004862185364983966
angle,2,right_elbow_z_mean,0.0,0.0,0.004862185364983966
angle,2,right_elbow_z_min,0.0,0.0,0.004862185364983966
angle,2,right_elbow_z_q25,0.0,0.0,0.004862185364983966
angle,2,right_elbow_z_q75,0.0,0.0,0.004862185364983966
angle,2,right_elbow_z_range,0.0,0.0,0.004862185364983966
angle,2,right_elbow_z_std,0.0,0.0,0.004862185364983966
angle,2,right_hip_z_energy,0.0,0.0,0.004862185364983966
angle,2,right_hip_z_max,7.793429174976871e-06,1.4710834029466151e-05,0.004862185364983966
angle,2,right_hip_z_mean,0.0,0.0,0.004862185364983966
angle,2,right_hip_z_min,0.0,0.0,0.004862185364983966
angle,2,right_hip_z_q25,1.4107844724436127e-07,2.8215689448872254e-07,0.004862185364983966
angle,2,right_hip_z_q75,0.0,0.0,0.004862185364983966
angle,2,right_hip_z_range,0.0,0.0,0.004862185364983966
angle,2,right_hip_z_std,0.0,0.0,0.004862185364983966
angle,2,right_knee_vel_load_mean,4.6706901596531177e-07,9.341380319306235e-07,0.004862185364983966
angle,2,right_knee_vel_max,0.0,0.0,0.004862185364983966
angle,2,right_knee_vel_max_time,0.0,0.0,0.004862185364983966
angle,2,right_knee_vel_mean,-8.883212595012408e-06,1.7766425190024816e-05,0.004862185364983966
angle,2,right_knee_vel_min,0.0,0.0,0.004862185364983966
angle,2,right_knee_vel_prep_mean,9.482868281968966e-05,0.00011130956906654843,0.004862185364983966
angle,2,right_knee_vel_prop_mean,0.0,0.0,0.004862185364983966
angle,2,right_knee_vel_range,0.0,0.0,0.004862185364983966
angle,2,right_knee_vel_release_mean,0.0,0.0,0.004862185364983966
angle,2,right_knee_vel_std,0.0,0.0,0.004862185364983966
angle,2,right_knee_z_energy,0.0,0.0,0.004862185364983966
angle,2,right_knee_z_max,-3.345119244307843e-05,6.745872955721717e-05,0.004862185364983966
angle,2,right_knee_z_mean,0.0,0.0,0.004862185364983966
angle,2,right_knee_z_min,0.0,0.0,0.004862185364983966
angle,2,right_knee_z_q25,0.0,0.0,0.004862185364983966
angle,2,right_knee_z_q75,0.0,0.0,0.004862185364983966
angle,2,right_knee_z_range,1.1315505281738717e-05,0.00018607254435999771,0.004862185364983966
angle,2,right_knee_z_std,0.0,0.0,0.004862185364983966
angle,2,right_shoulder_z_energy,0.0,0.0,0.004862185364983966
angle,2,right_shoulder_z_max,2.2071323871343934e-05,9.633466585527623e-05,0.004862185364983966
angle,2,right_shoulder_z_mean,0.0,0.0,0.004862185364983966
angle,2,right_shoulder_z_min,-1.0911335797192737e-06,2.1822671594385477e-06,0.004862185364983966
angle,2,right_shoulder_z_q25,0.0,0.0,0.004862185364983966
angle,2,right_shoulder_z_q75,0.0,0.0,0.004862185364983966
angle,2,right_shoulder_z_range,0.0,0.0,0.004862185364983966
angle,2,right_shoulder_z_std,0.0,0.0,0.004862185364983966
angle,2,right_wrist_vel_load_mean,0.0,0.0,0.004862185364983966
angle,2,right_wrist_vel_max,0.0,0.0,0.004862185364983966
angle,2,right_wrist_vel_max_time,0.0,0.0,0.004862185364983966
angle,2,right_wrist_vel_mean,0.0,0.0,0.004862185364983966
angle,2,right_wrist_vel_min,0.00010349544838963755,0.00011832591610273937,0.004862185364983966
angle,2,right_wrist_vel_prep_mean,0.0,0.0,0.004862185364983966
angle,2,right_wrist_vel_prop_mean,0.0,0.0,0.004862185364983966
angle,2,right_wrist_vel_range,0.0,0.0,0.004862185364983966
angle,2,right_wrist_vel_release_mean,0.0,0.0,0.004862185364983966
angle,2,right_wrist_vel_std,0.0,0.0,0.004862185364983966
angle,2,right_wrist_z_energy,0.0,0.0,0.004862185364983966
angle,2,right_wrist_z_max,2.5101938424402016e-07,1.3729559175165922e-05,0.004862185364983966
angle,2,right_wrist_z_mean,0.0,0.0,0.004862185364983966
angle,2,right_wrist_z_min,0.0,0.0,0.004862185364983966
angle,2,right_wrist_z_q25,1.8566793901374686e-05,3.713358780274937e-05,0.004862185364983966
angle,2,right_wrist_z_q75,0.0,0.0,0.004862185364983966
angle,2,right_wrist_z_range,0.0,0.0,0.004862185364983966
angle,2,right_wrist_z_std,0.0,0.0,0.004862185364983966
angle,2,set_point_height,0.0,0.0,0.004862185364983966
angle,2,set_position_stability,0.0,0.0,0.004862185364983966
angle,2,shoulder_elevation_rate,5.270580044582837e-06,1.0541160089165673e-05,0.004862185364983966
angle,2,shoulder_rotation,0.0,0.0,0.004862185364983966
angle,2,time_to_peak_velocity,0.0,0.0,0.004862185364983966
angle,2,velocity_magnitude_release,0.0,0.0,0.004862185364983966
angle,2,wrist_snap_angle,0.0,0.0,0.004862185364983966
angle,2,wrist_vx_release,0.0,0.0,0.004862185364983966
angle,2,wrist_vy_release,0.0,0.0,0.004862185364983966
angle,2,wrist_vz_release,0.0,0.0,0.004862185364983966
angle,2,wrist_x_release,0.0,0.0,0.004862185364983966
angle,2,wrist_y_release,-2.1681622097210798e-07,4.3363244194421596e-07,0.004862185364983966
angle,2,wrist_z_release,0.0,0.0,0.004862185364983966
depth,2,acceleration_at_release,0.0,0.0,0.007815412792040472
depth,2,arm_extension_angle,-3.258859079357581e-05,6.517718158715162e-05,0.007815412792040472
depth,2,arm_plane_angle,0.0,0.0,0.007815412792040472
depth,2,azimuth_angle,0.0,0.0,0.007815412792040472
depth,2,elbow_alignment,0.0,0.0,0.007815412792040472
depth,2,elbow_height_relative,0.0,0.0,0.007815412792040472
depth,2,elevation_angle,-1.6303861643395556e-05,3.260772328679111e-05,0.007815412792040472
depth,2,forward_position,-2.9365519636281866e-06,5.873103927256373e-06,0.007815412792040472
depth,2,guide_hand_vx,0.0,0.0,0.007815412792040472
depth,2,hip_lateral_range,2.441908310337031e-06,4.883816620674062e-06,0.007815412792040472
depth,2,hip_vertical_velocity_max,0.0,0.0,0.007815412792040472
depth,2,jerk_at_release,0.0004251482224479238,0.0005324075583477562,0.007815412792040472
depth,2,knee_bend_depth,1.5031620057732488e-05,5.8761868372405316e-05,0.007815412792040472
depth,2,knee_extension_rate_max,-4.415990258989829e-06,8.831980517979658e-06,0.007815412792040472
depth,2,lateral_offset,-6.587915831886861e-06,1.317583166377372e-05,0.007815412792040472
depth,2,left_wrist_z_energy,-3.6864476068830995e-05,6.968862347626057e-05,0.007815412792040472
depth,2,left_wrist_z_max,-4.203594287486833e-06,8.407188574973666e-06,0.007815412792040472
depth,2,left_wrist_z_mean,2.408985700843094e-06,4.817971401686188e-06,0.007815412792040472
depth,2,left_wrist_z_min,-6.275188192134708e-06,1.2550376384269414e-05,0.007815412792040472
depth,2,left_wrist_z_q25,2.154887447628877e-05,3.012129848106242e-05,0.007815412792040472
depth,2,left_wrist_z_q75,6.554029786168212e-05,6.194106432008929e-05,0.007815412792040472
depth,2,left_wrist_z_range,7.044009302052735e-06,3.8184952873037546e-05,0.007815412792040472
depth,2,left_wrist_z_std,0.00039031377359494466,0.000568339193788715,0.007815412792040472
depth,2,mid_hip_z_energy,1.40822160197146e-06,2.8164432039429204e-06,0.007815412792040472
depth,2,mid_hip_z_max,0.0,0.0,0.007815412792040472
depth,2,mid_hip_z_mean,0.0,0.0,0.007815412792040472
depth,2,mid_hip_z_min,2.4010016772373545e-05,7.24266894263993e-05,0.007815412792040472
depth,2,mid_hip_z_q25,0.0,0.0,0.007815412792040472
depth,2,mid_hip_z_q75,-3.0494258337377772e-05,6.098851667475554e-05,0.007815412792040472
depth,2,mid_hip_z_range,0.00010432614171677912,0.0002328285962803236,0.007815412792040472
depth,2,mid_hip_z_std,-2.8968143303619715e-06,5.793628660723943e-06,0.007815412792040472
depth,2,neck_z_energy,0.0,0.0,0.007815412792040472
depth,2,neck_z_max,0.0,0.0,0.007815412792040472
depth,2,neck_z_mean,0.0,0.0,0.007815412792040472
depth,2,neck_z_min,0.0,0.0,0.007815412792040472
depth,2,neck_z_q25,0.0,0.0,0.007815412792040472
depth,2,neck_z_q75,3.429390384286288e-06,6.858780768572576e-06,0.007815412792040472
depth,2,neck_z_range,-1.576888397998022e-05,3.153776795996044e-05,0.007815412792040472
depth,2,neck_z_std,0.0,0.0,0.007815412792040472
depth,2,participant_1,0.0,0.0,0.007815412792040472
depth,2,participant_2,0.0,0.0,0.007815412792040472
depth,2,participant_3,0.0,0.0,0.007815412792040472
depth,2,participant_4,0.0,0.0,0.007815412792040472
depth,2,participant_5,0.0,0.0,0.007815412792040472
depth,2,participant_id,0.0,0.0,0.007815412792040472
depth,2,peak_velocity_magnitude,-5.53774610094991e-05,0.00011208965596880665,0.007815412792040472
depth,2,release_frame,0.0,0.0,0.007815412792040472
depth,2,release_height_relative,0.0,0.0,0.007815412792040472
depth,2,release_time,0.0,0.0,0.007815412792040472
depth,2,right_elbow_vel_load_mean,0.0006914447419407434,0.000497315001642635,0.007815412792040472
depth,2,right_elbow_vel_max,-2.7398414702512613e-05,5.4796829405025226e-05,0.007815412792040472
depth,2,right_elbow_vel_max_time,0.0,0.0,0.007815412792040472
depth,2,right_elbow_vel_mean,0.0,0.0,0.007815412792040472
depth,2,right_elbow_vel_min,0.0,0.0,0.007815412792040472
depth,2,right_elbow_vel_prep_mean,-5.003996939457386e-05,6.659492498347762e-05,0.007815412792040472
depth,2,right_elbow_vel_prop_mean,3.006183294863446e-06,6.012366589726892e-06,0.007815412792040472
depth,2,right_elbow_vel_range,-1.2790315161972354e-05,2.5580630323944707e-05,0.007815412792040472
depth,2,right_elbow_vel_release_mean,0.0,0.0,0.007815412792040472
depth,2,right_elbow_vel_std,0.0,0.0,0.007815412792040472
depth,2,right_elbow_z_energy,1.9391623907568863e-05,3.8783247815137725e-05,0.007815412792040472
depth,2,right_elbow_z_max,8.010995389153355e-06,1.602199077830671e-05,0.007815412792040472
depth,2,right_elbow_z_mean,1.288539440426987e-05,2.577078880853974e-05,0.007815412792040472
depth,2,right_elbow_z_min,0.0,0.0,0.007815412792040472
depth,2,right_elbow_z_q25,-2.172071746696855e-05,4.34414349339371e-05,0.007815412792040472
depth,2,right_elbow_z_q75,0.0,0.0,0.007815412792040472
depth,2,right_elbow_z_range,0.0,0.0,0.007815412792040472
depth,2,right_elbow_z_std,3.125538362213082e-05,5.483012635831498e-05,0.007815412792040472
depth,2,right_hip_z_energy,-2.4300901427125374e-09,2.676998820689745e-05,0.007815412792040472
depth,2,right_hip_z_max,-3.813512048637252e-06,7.627024097274505e-06,0.007815412792040472
depth,2,right_hip_z_mean,4.762994386623906e-06,9.525988773247813e-06,0.007815412792040472
depth,2,right_hip_z_min,7.366953743960873e-05,0.00010069284790862893,0.007815412792040472
depth,2,right_hip_z_q25,0.0,0.0,0.007815412792040472
depth,2,right_hip_z_q75,0.0,0.0,0.007815412792040472
depth,2,right_hip_z_range,2.0949079468040213e-06,3.4431656904672886e-05,0.007815412792040472
depth,2,right_hip_z_std,-8.086653247378096e-06,2.8745379504008246e-05,0.007815412792040472
depth,2,right_knee_vel_load_mean,-1.4265335716449774e-05,7.377981068971361e-05,0.007815412792040472
depth,2,right_knee_vel_max,0.0,0.0,0.007815412792040472
depth,2,right_knee_vel_max_time,0.0,0.0,0.007815412792040472
depth,2,right_knee_vel_mean,2.829811678166372e-06,5.659623356332744e-06,0.007815412792040472
depth,2,right_knee_vel_min,0.0,0.0,0.007815412792040472
depth,2,right_knee_vel_prep_mean,-2.8181491354668216e-05,4.3277701509798736e-05,0.007815412792040472
depth,2,right_knee_vel_prop_mean,0.0,0.0,0.007815412792040472
depth,2,right_knee_vel_range,0.0,0.0,0.007815412792040472
depth,2,right_knee_vel_release_mean,0.0,0.0,0.007815412792040472
depth,2,right_knee_vel_std,-9.666732045565674e-06,1.933346409113135e-05,0.007815412792040472
depth,2,right_knee_z_energy,-1.243126930927507e-05,2.486253861855014e-05,0.007815412792040472
depth,2,right_knee_z_max,0.0,0.0,0.007815412792040472
depth,2,right_knee_z_mean,1.752863441748497e-05,3.477246024959239e-05,0.007815412792040472
depth,2,right_knee_z_min,-9.384841894608785e-06,1.876968378921757e-05,0.007815412792040472
depth,2,right_knee_z_q25,0.0,0.0,0.007815412792040472
depth,2,right_knee_z_q75,0.0,0.0,0.007815412792040472
depth,2,right_knee_z_range,0.0,0.0,0.007815412792040472
depth,2,right_knee_z_std,0.0,0.0,0.007815412792040472
depth,2,right_shoulder_z_energy,0.0,0.0,0.007815412792040472
depth,2,right_shoulder_z_max,0.0,0.0,0.007815412792040472
depth,2,right_shoulder_z_mean,-2.142676555106441e-05,4.285353110212882e-05,0.007815412792040472
depth,2,right_shoulder_z_min,0.0,0.0,0.007815412792040472
depth,2,right_shoulder_z_q25,0.0,0.0,0.007815412792040472
depth,2,right_shoulder_z_q75,0.0,0.0,0.007815412792040472
depth,2,right_shoulder_z_range,0.0,0.0,0.007815412792040472
depth,2,right_shoulder_z_std,0.0,0.0,0.007815412792040472
depth,2,right_wrist_vel_load_mean,0.00030602009328610676,0.0005397019323506794,0.007815412792040472
depth,2,right_wrist_vel_max,-5.023148753581508e-06,1.1878575753127083e-05,0.007815412792040472
depth,2,right_wrist_vel_max_time,0.0,0.0,0.007815412792040472
depth,2,right_wrist_vel_mean,0.0,0.0,0.007815412792040472
depth,2,right_wrist_vel_min,-3.424700227518494e-05,4.3418684373021154e-05,0.007815412792040472
depth,2,right_wrist_vel_prep_mean,0.00011949456320602537,0.00016803469929583327,0.007815412792040472
depth,2,right_wrist_vel_prop_mean,2.2017514573963058e-06,4.4035029147926116e-06,0.007815412792040472
depth,2,right_wrist_vel_range,-7.69955758790266e-06,1.539911517580532e-05,0.007815412792040472
depth,2,right_wrist_vel_release_mean,0.0,0.0,0.007815412792040472
depth,2,right_wrist_vel_std,0.0,0.0,0.007815412792040472
depth,2,right_wrist_z_energy,0.0,0.0,0.007815412792040472
depth,2,right_wrist_z_max,0.0,0.0,0.007815412792040472
depth,2,right_wrist_z_mean,0.0,0.0,0.007815412792040472
depth,2,right_wrist_z_min,-5.113056548414728e-06,1.0226113096829456e-05,0.007815412792040472
depth,2,right_wrist_z_q25,-2.3617790960923033e-06,0.00011526012558493987,0.007815412792040472
depth,2,right_wrist_z_q75,0.0,0.0,0.007815412792040472
depth,2,right_wrist_z_range,0.0,0.0,0.007815412792040472
depth,2,right_wrist_z_std,0.0,0.0,0.007815412792040472
depth,2,set_point_height,0.0,0.0,0.007815412792040472
depth,2,set_position_stability,0.0006658424948527989,0.0007847331305769143,0.007815412792040472
depth,2,shoulder_elevation_rate,0.0,0.0,0.007815412792040472
depth,2,shoulder_rotation,0.0,0.0,0.007815412792040472
depth,2,time_to_peak_velocity,0.0,0.0,0.007815412792040472
depth,2,velocity_magnitude_release,-9.563758290621893e-08,1.9127516581243786e-07,0.007815412792040472
depth,2,wrist_snap_angle,-5.107155592192318e-05,0.00010214311184384637,0.007815412792040472
depth,2,wrist_vx_release,1.413471337180968e-06,2.826942674361936e-06,0.007815412792040472
depth,2,wrist_vy_release,0.0,0.0,0.007815412792040472
depth,2,wrist_vz_release,-9.516017835606295e-06,1.903203567121259e-05,0.007815412792040472
depth,2,wrist_x_release,3.6576764260122748e-06,7.315352852024549e-06,0.007815412792040472
depth,2,wrist_y_release,-3.8060128765021505e-05,7.612025753004301e-05,0.007815412792040472
depth,2,wrist_z_release,0.0,0.0,0.007815412792040472
left_right,2,acceleration_at_release,0.0,0.0,0.016987904118535485
left_right,2,arm_extension_angle,-2.2759809902580158e-05,3.6148602429280215e-05,0.016987904118535485
left_right,2,arm_plane_angle,-1.7689437388029861e-06,3.5378874776059723e-06,0.016987904118535485
left_right,2,azimuth_angle,-2.1218324799042915e-06,4.243664959808582e-06,0.016987904118535485
left_right,2,elbow_alignment,-1.74938346703641e-05,3.318821580958085e-05,0.016987904118535485
left_right,2,elbow_height_relative,1.1574093214856047e-05,2.1746120926834997e-05,0.016987904118535485
left_right,2,elevation_angle,0.0,0.0,0.016987904118535485
left_right,2,forward_position,-1.7689048531215172e-05,0.00013553794524904326,0.016987904118535485
left_right,2,guide_hand_vx,-6.161744559669835e-06,1.232348911933967e-05,0.016987904118535485
left_right,2,hip_lateral_range,-7.89718573300675e-06,1.57943714660135e-05,0.016987904118535485
left_right,2,hip_vertical_velocity_max,-8.225377377275473e-05,0.00016450754754550946,0.016987904118535485
left_right,2,jerk_at_release,0.0,0.0,0.016987904118535485
left_right,2,knee_bend_depth,-4.3928384985608e-05,8.239171048101445e-05,0.016987904118535485
left_right,2,knee_extension_rate_max,-0.00023635753501900759,0.0004474094156363589,0.016987904118535485
left_right,2,lateral_offset,-7.255931085163951e-05,0.00012396666072997766,0.016987904118535485
left_right,2,left_wrist_z_energy,-0.00012801489590160892,0.0007218091650769412,0.016987904118535485
left_right,2,left_wrist_z_max,6.43987778130295e-07,1.28797555626059e-06,0.016987904118535485
left_right,2,left_wrist_z_mean,0.0003633265340468734,0.00039659550360842896,0.016987904118535485
left_right,2,left_wrist_z_min,1.5034478570062626e-05,3.0068957140125252e-05,0.016987904118535485
left_right,2,left_wrist_z_q25,-9.972523374416828e-06,4.794421073138477e-05,0.016987904118535485
left_right,2,left_wrist_z_q75,2.2397745813258644e-05,0.00014158066085287149,0.016987904118535485
left_right,2,left_wrist_z_range,3.172385890780592e-05,5.1474255262549896e-05,0.016987904118535485
left_right,2,left_wrist_z_std,4.478983647288048e-06,8.957967294576097e-06,0.016987904118535485
left_right,2,mid_hip_z_energy,0.0,0.0,0.016987904118535485
left_right,2,mid_hip_z_max,0.0,0.0,0.016987904118535485
left_right,2,mid_hip_z_mean,-2.687231809067048e-05,5.374463618134096e-05,0.016987904118535485
left_right,2,mid_hip_z_min,0.0,0.0,0.016987904118535485
left_right,2,mid_hip_z_q25,0.0,0.0,0.016987904118535485
left_right,2,mid_hip_z_q75,-7.02007012572576e-05,0.00015625877451843574,0.016987904118535485
left_right,2,mid_hip_z_range,0.0,0.0,0.016987904118535485
left_right,2,mid_hip_z_std,0.0,0.0,0.016987904118535485
left_right,2,neck_z_energy,0.0,0.0,0.016987904118535485
left_right,2,neck_z_max,0.0,0.0,0.016987904118535485
left_right,2,neck_z_mean,-7.399775727482036e-05,0.0001479955145496407,0.016987904118535485
left_right,2,neck_z_min,1.281525304552856e-05,1.818539785646656e-05,0.016987904118535485
left_right,2,neck_z_q25,6.301784278670934e-06,1.7817318860221496e-05,0.016987904118535485
left_right,2,neck_z_q75,1.497354781282376e-05,3.406808395930407e-05,0.016987904118535485
left_right,2,neck_z_range,-1.8001177565277426e-06,4.632823099027189e-06,0.016987904118535485
left_right,2,neck_z_std,0.0,0.0,0.016987904118535485
left_right,2,participant_1,0.0,0.0,0.016987904118535485
left_right,2,participant_2,0.0,0.0,0.016987904118535485
left_right,2,participant_3,0.0,0.0,0.016987904118535485
left_right,2,participant_4,0.0,0.0,0.016987904118535485
left_right,2,participant_5,0.0,0.0,0.016987904118535485
left_right,2,participant_id,0.0,0.0,0.016987904118535485
left_right,2,peak_velocity_magnitude,-9.855796596024609e-06,1.9711593192049217e-05,0.016987904118535485
left_right,2,release_frame,0.0,0.0,0.016987904118535485
left_right,2,release_height_relative,1.2444279695469675e-06,2.488855939093935e-06,0.016987904118535485
left_right,2,release_time,-4.532090852889248e-07,9.064181705778495e-07,0.016987904118535485
left_right,2,right_elbow_vel_load_mean,-7.514936727898736e-06,1.365554570987744e-05,0.016987904118535485
left_right,2,right_elbow_vel_max,4.346675848538224e-06,5.792854872657242e-06,0.016987904118535485
left_right,2,right_elbow_vel_max_time,7.352418377580435e-06,4.1480914391033834e-05,0.016987904118535485
left_right,2,right_elbow_vel_mean,0.0,0.0,0.016987904118535485
left_right,2,right_elbow_vel_min,-3.8259436091978014e-05,7.651887218395603e-05,0.016987904118535485
left_right,2,right_elbow_vel_prep_mean,-7.803523887895982e-05,0.00014125838995883774,0.016987904118535485
left_right,2,right_elbow_vel_prop_mean,0.0,0.0,0.016987904118535485
left_right,2,right_elbow_vel_range,0.0,0.0,0.016987904118535485
left_right,2,right_elbow_vel_release_mean,-0.00014235357176444044,0.00034728389854305386,0.016987904118535485
left_right,2,right_elbow_vel_std,0.0,0.0,0.016987904118535485
left_right,2,right_elbow_z_energy,5.122959828393614e-07,4.027263003292057e-06,0.016987904118535485
left_right,2,right_elbow_z_max,-6.119996412907425e-06,7.495748965949947e-06,0.016987904118535485
left_right,2,right_elbow_z_mean,0.0,0.0,0.016987904118535485
