player,feature_idx,feature_name,feature_type,target,beta,se_beta,p_value,ci_lower,ci_upper,r_squared,pearson_r,std_X,std_Y,beta_standardized,n_samples
3,78,left_first_finger_distal_x,raw_std,angle,2.12102602633143,3.088866748072618,0.49469752154332136,-3.933152799890901,8.175204852553762,0.007093459349642114,0.08422267716976298,0.065140784,1.6404762,0.08422267264417883,68
3,78,left_first_finger_distal_x,raw_std,depth,-9.651605809962032,4.2252881261801445,0.025580652760100613,-17.933170537275117,-1.3700410826489478,0.073265245414855,-0.2706755353090763,0.065140784,2.3227558,-0.2706755325465286,68
3,78,left_first_finger_distal_x,raw_std,left_right,-17.98508330421453,4.916416696766518,0.0005057499989446051,-27.621260029876908,-8.348906578552155,0.16857936097725768,-0.41058417039293865,0.065140784,2.8534038,-0.4105841785613963,68
3,79,left_first_finger_distal_y,raw_mean,angle,-0.5079955779196692,4.61828844769863,0.9127459322852285,-9.559840935408983,8.543849779569646,0.00018328807532856298,-0.013538392641985347,0.043719694,1.6404762,-0.013538392694944135,68
3,79,left_first_finger_distal_y,raw_mean,depth,-13.981645770932854,6.3091283589582385,0.030137644956534405,-26.347537354491003,-1.6157541873747068,0.06925700464243086,-0.2631672560225357,0.043719694,2.3227558,-0.2631672685378687,68
3,79,left_first_finger_distal_y,raw_mean,left_right,-16.65366979296588,7.767735231733657,0.03572473016683133,-31.87843084716385,-1.4289087387679107,0.06510999357426511,-0.2551665996447519,0.043719694,2.8534038,-0.25516659444566214,68
3,79,left_first_finger_distal_y,raw_std,angle,2.3068797766410674,4.043464641331046,0.5702619968755851,-5.618310920367783,10.232070473649918,0.004907520614888242,0.07005369808145921,0.04981683,1.6404762,0.07005370144983436,68
3,79,left_first_finger_distal_y,raw_std,depth,0.48358201730738337,5.738946611689082,0.9331022406054451,-10.764753341603216,11.731917376217984,0.00010756853689333323,0.010371525292517645,0.04981683,2.3227558,0.010371526338090443,68
3,79,left_first_finger_distal_y,raw_std,left_right,13.75311328458053,6.844165058863102,0.04857977341338148,0.33854976920884994,27.16767679995221,0.05765376271196006,0.24011197952613705,0.04981683,2.8534038,0.24011198634345524,68
3,80,left_first_finger_distal_z,raw_mean,angle,-1.859448582447483,1.0866487896627899,0.09174479518764536,-3.9892802101865508,0.2703830452915852,0.0424808763351662,-0.20610889436209734,0.1818371,1.6404762,-0.20610888710340974,68
3,80,left_first_finger_distal_z,raw_mean,depth,4.04757560680331,1.4913274937640524,0.008470781236966162,1.1245737190257672,6.970577494580853,0.10040326293277725,0.31686473917553093,0.1818371,2.3227558,0.3168647327209297,68
3,80,left_first_finger_distal_z,raw_mean,left_right,-3.9600132980320075,1.8690457885568517,0.03788075106353034,-7.623343043603437,-0.2966835524605784,0.06368421723301348,-0.25235732054571647,0.1818371,2.8534038,-0.25235731408641,68
3,80,left_first_finger_distal_z,raw_std,angle,-6.080357175070741,3.171008996254285,0.05950593391857826,-12.29553480772914,0.13482045758765704,0.05276857851543399,-0.22971412345659983,0.06197672,1.6404762,-0.22971413798728163,68
3,80,left_first_finger_distal_z,raw_std,depth,11.769735657476533,4.379817300679548,0.009107069998908198,3.185293748144618,20.354177566808445,0.0986241781737221,0.31404486649796093,0.06197672,2.3227558,0.31404489506217137,68
3,80,left_first_finger_distal_z,raw_std,left_right,-3.518205295046433,5.650553387131784,0.5356729534878134,-14.59328993382473,7.556879343731863,0.0058394638565538596,-0.07641638473883634,0.06197672,2.8534038,-0.07641639406319155,68
3,81,left_second_finger_mcp_x,raw_mean,angle,1.5914678525101436,1.654487861937082,0.3396060077012587,-1.6513283568865371,4.834264061906824,0.013825423288650765,0.11758156015570964,0.121202424,1.6404762,0.11758156089998056,68
3,81,left_second_finger_mcp_x,raw_mean,depth,-3.3071405935168845,2.323568456023263,0.15935862150122798,-7.8613347673224805,1.247053580288711,0.029779731627394175,-0.17256804926577277,0.121202424,2.3227558,-0.17256806109763337,68
3,81,left_second_finger_mcp_x,raw_mean,left_right,2.5698365371612044,2.880560859352636,0.3755640734483595,-3.076062747169962,8.215735821492371,0.011915358178121178,0.10915749254229495,0.121202424,2.8534038,0.10915749273123324,68
3,81,left_second_finger_mcp_x,raw_std,angle,1.3473146909503497,3.4302623168802375,0.6957528127966806,-5.375999450134916,8.070628832035615,0.0023319838574201892,0.04829061873097289,0.058798153,1.6404762,0.048290620722236215,68
3,81,left_second_finger_mcp_x,raw_std,depth,-8.980279410402217,4.73528360079333,0.06227720466981146,-18.261435267957143,0.3008764471527101,0.05167731195467939,-0.22732644358868456,0.058798153,2.3227558,-0.22732645399788684,68
3,81,left_second_finger_mcp_x,raw_std,left_right,-21.628032363833356,5.347433338687342,0.00013971967885254304,-32.109001707660546,-11.147063020006167,0.1986254423753749,-0.44567414371418823,0.058798153,2.8534038,-0.4456741634587802,68
3,82,left_second_finger_mcp_y,raw_mean,angle,1.8579794249175725,4.6828067323280855,0.6928199346906558,-7.320321770445475,11.036280620280621,0.0023795276182964624,0.04878040198990228,0.043069955,1.6404762,0.048780402626879674,68
3,82,left_second_finger_mcp_y,raw_mean,depth,-6.332854656738453,6.592377057484729,0.34024295549310724,-19.25391368940852,6.588204375931616,0.01378925357443852,-0.11742765251182756,0.043069955,2.3227558,-0.11742765477593135,68
3,82,left_second_finger_mcp_y,raw_mean,left_right,-19.60720953068907,7.789541597871088,0.014268400801816615,-34.8747110625164,-4.339707998861737,0.08758988087791879,-0.295955876572706,0.043069955,2.8534038,-0.2959558754485756,68
3,82,left_second_finger_mcp_y,raw_std,angle,1.8854439059366608,4.4292242821844505,0.6717240438793084,-6.795835687144862,10.566723499018185,0.0027380237629876557,0.05232612887447012,0.045527622,1.6404762,0.05232613324249709,68
3,82,left_second_finger_mcp_y,raw_std,depth,1.1662343008525249,6.278315870407262,0.8532058963777849,-11.139264805145709,13.471733406850758,0.000522533777302289,0.02285899773179675,0.045527622,2.3227558,0.02285900065621688,68
3,82,left_second_finger_mcp_y,raw_std,left_right,15.062971860093189,7.488529925681182,0.04836197190634366,0.38545320575807196,29.740490514428306,0.05776233179884439,0.2403379533050167,0.045527622,2.8534038,0.24033798158464667,68
3,83,left_second_finger_mcp_z,raw_mean,angle,-1.8989977557049953,1.127895419496309,0.09697103120065377,-4.109672777917761,0.3116772665077703,0.04118164048136025,-0.20293260083426776,0.17530623,1.6404762,-0.20293262451348074,68
3,83,left_second_finger_mcp_z,raw_mean,depth,4.113271695588942,1.550345556826386,0.00998028713751998,1.0745944042092255,7.151948986968659,0.09637453627487219,0.3104424846487223,0.17530623,2.3227558,0.3104425303482173,68
3,83,left_second_finger_mcp_z,raw_mean,left_right,-4.188609211076223,1.9360455963018168,0.03412919563270683,-7.983258579827783,-0.39395984232466175,0.06622284484188641,-0.2573379972757354,0.17530623,2.8534038,-0.2573380165707295,68
3,83,left_second_finger_mcp_z,raw_std,angle,-6.496828495132521,3.2666286454639604,0.050866351526504,-12.899420640241882,-0.09423635002315844,0.05654331946424609,-0.23778839219828643,0.06004256,1.6404762,-0.23778840791017894,68
3,83,left_second_finger_mcp_z,raw_std,depth,12.55750087396495,4.503955458441613,0.0069191326304301,3.729748175419388,21.38525357251051,0.10537017410286378,0.32460772341838046,0.06004256,2.3227558,0.3246077235766633,68
3,83,left_second_finger_mcp_z,raw_std,left_right,-3.500869795026492,5.8337855037772615,0.5504928332792227,-14.935089382429926,7.933349792376941,0.005426800050450226,-0.0736668178384965,0.06004256,2.8534038,-0.07366682335020923,68
3,84,left_second_finger_pip_x,raw_mean,angle,0.9606332822319793,1.5039751148872131,0.525209343118747,-1.9871579429469586,3.908424507410917,0.0061434696592246735,0.07838028871613496,0.13385026,1.6404762,0.07838029950744502,68
3,84,left_second_finger_pip_x,raw_mean,depth,-1.823938938849005,2.124223471914816,0.3936479998005195,-5.987416943802044,2.3395390661040345,0.011047189831287411,-0.10510561274873674,0.13385026,2.3227558,-0.10510562862302293,68
3,84,left_second_finger_pip_x,raw_mean,left_right,1.532689848724939,2.617259097195182,0.5601356212089467,-3.5971379817776175,6.662517679227495,0.005169165393006016,0.07189690809072401,0.13385026,2.8534038,0.07189691496606708,68
3,84,left_second_finger_pip_x,raw_std,angle,0.8589126867532789,3.0271332316361725,0.7774993791088994,-5.074268447253619,6.7920938207601775,0.0012183206228879077,0.0349044499009497,0.06666559,1.6404762,0.0349044487735411,68
3,84,left_second_finger_pip_x,raw_std,depth,-3.6426312533946312,4.2652387544155275,0.39617894429143247,-12.002499212049065,4.717236705259802,0.01093016572107931,-0.10454743287656235,0.06666559,2.3227558,-0.10454743747834741,68
3,84,left_second_finger_pip_x,raw_std,left_right,-19.111006955433954,4.714193808109586,0.00013531767274300527,-28.350826819328745,-9.871187091539165,0.19936279251844663,-0.44650060752304316,0.06666559,2.8534038,-0.44650059648491286,68
3,85,left_second_finger_pip_y,raw_mean,angle,-0.04489189239258741,3.4204803818040577,0.9895681046369937,-6.74903344072854,6.659249655943365,2.6098560248131643e-06,-0.0016155048823241495,0.0590351,1.6404762,-0.0016155048387235756,68
3,85,left_second_finger_pip_y,raw_mean,depth,-8.452321429889132,4.730003685202017,0.07853615747353905,-17.723128652885087,0.8184857931068219,0.04614934050798368,-0.21482397563583,0.0590351,2.3227558,-0.2148239794858096,68
3,85,left_second_finger_pip_y,raw_mean,left_right,-8.577129696234344,5.855081352323743,0.14769479905972835,-20.053089146788878,2.8988297543201913,0.03149039326584343,-0.17745532752172707,0.0590351,2.8534038,-0.17745533089153118,68
3,85,left_second_finger_pip_y,raw_std,angle,1.22529482816114,4.318522261532184,0.7775053834166572,-7.239008804441941,9.68959846076422,0.001218253132479483,0.034903483099534394,0.046730254,1.6404762,0.0349034864699201,68
3,85,left_second_finger_pip_y,raw_std,depth,-0.5418510397847519,6.117974663749718,0.9296941839353468,-12.533081380734199,11.449379301164694,0.00011883624635510703,-0.01090120389475892,0.046730254,2.3227558,-0.01090120446482223,68
3,85,left_second_finger_pip_y,raw_std,left_right,16.42291351187287,7.2391554366707105,0.026567893458332048,2.234168855998279,30.611658167747464,0.0723386091216451,0.26895837804694817,0.046730254,2.8534038,0.2689583933436524,68
3,86,left_second_finger_pip_z,raw_mean,angle,-1.8622520202917974,1.0883939604696027,0.09177599304273318,-3.9955041828122186,0.2710001422286239,0.042472889266074156,-0.20608951760357477,0.18154629,1.6404762,-0.2060895071070729,68
3,86,left_second_finger_pip_z,raw_mean,depth,4.026805530780236,1.4948329023119122,0.008947702883674098,1.0969330422488883,6.956678019311584,0.09905786818573495,0.3147345996005761,0.18154629,2.3227558,0.31473459163545237,68
3,86,left_second_finger_pip_z,raw_mean,left_right,-4.023589879614953,1.8701882128984768,0.03510606844386847,-7.689158776895967,-0.3580209823339384,0.06553536432656921,-0.25599875844731984,0.18154629,2.8534038,-0.2559987493474644,68
3,86,left_second_finger_pip_z,raw_std,angle,-6.478996054892481,3.2375115866882833,0.049482642273776245,-12.824518764801518,-0.13347334498344576,0.05720898811108645,-0.23918400471412474,0.060561188,1.6404762,-0.23918401776933967,68
3,86,left_second_finger_pip_z,raw_std,depth,12.206778519827443,4.475546265427188,0.008169045734228199,3.434707839590155,20.97884920006473,0.10129400250800191,0.3182671872939495,0.060561188,2.3227558,0.3182672161016542,68
3,86,left_second_finger_pip_z,raw_std,left_right,-2.5698012156299552,5.790952113194625,0.6586665396027005,-13.920067357491419,8.78046492623151,0.002974824176615172,-0.0545419487790377,0.060561188,2.8534038,-0.05454195289216765,68
3,87,left_second_finger_dip_x,raw_mean,angle,1.6484045458640006,1.561792895963358,0.29506490348088255,-1.4127095302241812,4.709518621952182,0.016598455236723843,0.12883499228363327,0.12821534,1.6404762,0.12883500541600823,68
3,87,left_second_finger_dip_x,raw_mean,depth,-3.16826153185444,2.1955654254005106,0.1537422426083026,-7.47156976563944,1.1350467019305608,0.03058545040806096,-0.17488696466020834,0.12821534,2.3227558,-0.1748869722952886,68
3,87,left_second_finger_dip_x,raw_mean,left_right,2.478914809534151,2.7223266581403425,0.3658268241861148,-2.8568454404209205,7.814675059489222,0.012407282631244103,0.11138798243636565,0.12821534,2.8534038,0.11138798487927844,68
3,87,left_second_finger_dip_x,raw_std,angle,1.1468562798034754,3.169752909687165,0.71864796315595,-5.065859423183368,7.359571982790318,0.001979532734693744,0.04449194010934727,0.06364178,1.6404762,0.04449194111030391,68
3,87,left_second_finger_dip_x,raw_std,depth,-6.888057497777269,4.411779745904849,0.1232384886770446,-15.535145799750772,1.759030804196235,0.03561811966457638,-0.18872763354786276,0.06364178,2.3227558,-0.1887276435800389,68
3,87,left_second_finger_dip_x,raw_std,left_right,-19.083580136712808,4.993979930082406,0.0002962711582866851,-28.871780799674326,-9.295379473751291,0.18116646345679263,-0.4256365391467145,0.06364178,2.8534038,-0.42563655203747686,68
3,88,left_second_finger_dip_y,raw_mean,angle,-3.008115892571231,4.684333848597871,0.522990308954034,-12.189410235823058,6.173178450680595,0.006209325565011368,-0.0787992738863206,0.04297319,1.6404762,-0.07879927369689423,68
3,88,left_second_finger_dip_y,raw_mean,depth,-12.43615321454614,6.474756013730751,0.05908951136304345,-25.12667500145841,0.25436857236613086,0.05293710633983469,-0.23008065181547685,0.04297319,2.3227558,-0.23008065114574824,68
3,88,left_second_finger_dip_y,raw_mean,left_right,-15.162862108728735,7.957270535924972,0.06106781256369416,-30.75911235914168,0.43338814168421,0.052147210368026886,-0.22835763698205253,0.04297319,2.8534038,-0.22835764773168202,68
3,88,left_second_finger_dip_y,raw_std,angle,0.9261127449800233,4.572728842032634,0.8401257898573584,-8.036435785403938,9.888661275363987,0.0006211021939807642,0.024921921955996174,0.044145618,1.6404762,0.024921921252658123,68
3,88,left_second_finger_dip_y,raw_std,depth,3.986322912006295,6.457939294949221,0.5391773584916589,-8.67123810609418,16.643883930106767,0.005740015437508744,0.07576288957998331,0.044145618,2.3227558,0.0757628908396184,68
3,88,left_second_finger_dip_y,raw_std,left_right,11.865434801410046,7.820956838971378,0.1340085463772491,-3.4636406029738556,27.194510205793947,0.03369892622433524,0.18357267286918072,0.044145618,2.8534038,0.18357266399942918,68
3,89,left_second_finger_dip_z,raw_mean,angle,-1.7597502245257992,1.0531982055320284,0.0994845059047559,-3.824018707368575,0.30451825831697654,0.040583104315461326,-0.20145248649609993,0.18779825,1.6404762,-0.20145247555956355,68
3,89,left_second_finger_dip_z,raw_mean,depth,3.880033140365274,1.4455867980119348,0.009186169027010667,1.0466830162618819,6.713383264468666,0.09841172472563782,0.313706430800578,0.18779825,2.3227558,0.3137064232630143,68
3,89,left_second_finger_dip_z,raw_mean,left_right,-3.8934873810307993,1.8078026870219706,0.03491966156803756,-7.436780647593862,-0.3501941144677372,0.06566503127559975,-0.2562518902868811,0.18779825,2.8534038,-0.25625188030645324,68
3,89,left_second_finger_dip_z,raw_std,angle,-6.568279884312632,3.2429974154324066,0.046876378907560544,-12.92455481856015,-0.21200495006511577,0.058516567397760975,-0.24190197890418544,0.060416803,1.6404762,-0.24190199535107634,68
3,89,left_second_finger_dip_z,raw_std,depth,12.47299498274666,4.476340373895342,0.0069512035391549815,3.6993678499117912,21.24662211558153,0.1052567131113827,0.32443291003130786,0.060416803,2.3227558,0.32443292829726167,68
3,89,left_second_finger_dip_z,raw_std,left_right,-2.705445979337624,5.803898746060112,0.6426480841997158,-14.081087521615443,8.670195562940195,0.0032814567261766413,-0.05728400061253265,0.060416803,2.8534038,-0.05728400608232385,68
3,90,left_second_finger_distal_x,raw_mean,angle,1.3872967078785194,1.5455126086380475,0.3726462956692838,-1.6419080050520538,4.416501420809093,0.012060903517313487,0.10982214493130922,0.12986453,1.6404762,0.1098221558219505,68
3,90,left_second_finger_distal_x,raw_mean,depth,-3.06668842681548,2.1690109419062877,0.16210132868690463,-7.317949872951804,1.184573019320844,0.029397690119524072,-0.1714575461142614,0.12986453,2.3227558,-0.1714575635121259,68
3,90,left_second_finger_distal_x,raw_mean,left_right,3.1524740805221234,2.676603662303353,0.24311030000081227,-2.0936690975924486,8.398617258636696,0.020585318348571947,0.1434758458716029,0.12986453,2.8534038,0.14347585280368724,68
3,90,left_second_finger_distal_x,raw_std,angle,0.695050079629608,3.3027408094754955,0.8339676015545086,-5.778321906942363,7.168422066201579,0.0006705759117462627,0.025895480527425296,0.061119225,1.6404762,0.025895481375544042,68
3,90,left_second_finger_distal_x,raw_std,depth,-6.889070051626317,4.600429796952611,0.1390348788206355,-15.905912453653432,2.1277723504007993,0.03286016372764038,-0.18127372597163766,0.061119225,2.3227558,-0.18127373880549386,68
3,90,left_second_finger_distal_x,raw_std,left_right,-19.032666859906218,5.247405826037914,0.0005592226087258489,-29.317582278940527,-8.747751440871907,0.16619901766898293,-0.4076751374182425,0.061119225,2.8534038,-0.4076751532496011,68
3,91,left_second_finger_distal_y,raw_mean,angle,-1.3883250314308913,4.856866060077175,0.775889865866137,-10.907782509182155,8.131132446320372,0.0012364848168773539,-0.035163686053617214,0.041550208,1.6404762,-0.035163686569585226,68
