feature_idx,feature_name,feature_type,target,beta,intercept,se_beta,t_stat,p_value,ci_lower,ci_upper,r_squared,pearson_r,std_X,std_Y,beta_standardized,n_samples
44,right_knee_z,raw_std,left_right,10.771026468383935,-2.1448117405232177,8.492469630875169,1.268303207022944,0.20554984672042964,-5.8742140081313945,27.416266944899263,0.004667884253333886,0.0683219163470543,0.024109688,3.8009193,0.06832191603380697,345
45,left_ankle_x,raw_mean,angle,3.5981774573008884,-26.45204951077062,0.6921894817143054,5.1982550332742585,3.4629775949013773e-07,2.24148607314085,4.954868841460927,0.07302772794977248,0.27023642972362644,0.3658136,4.870781,0.27023638726210186,345
45,left_ankle_x,raw_mean,depth,0.05054117628428655,8.648314889570921,0.797166534206727,0.06340102615394018,0.9494841012491887,-1.5119052307608984,1.6129875833294713,1.1719075831834697e-05,0.0034233135748620368,0.3658136,5.400806,0.003423313261484252,345
45,left_ankle_x,raw_mean,left_right,-0.2731627872996582,4.6788559749275,0.5608304082747319,-0.4870684315067399,0.6265209506444809,-1.3723903875181327,0.8260648129188162,0.000691171097787094,-0.026290133088044534,0.3658136,3.8009193,-0.02629013070196468,345
45,left_ankle_x,raw_std,angle,-2.194416248436326,46.26063444068057,0.4400105772452549,-4.98718976751596,9.750029159820253e-07,-3.0568369798370254,-1.3319955170356266,0.06761062978541292,-0.2600204410914898,0.57714784,4.870781,-0.2600204426882456,345
45,left_ankle_x,raw_std,depth,1.0991441329271219,9.269795521604912,0.5017735065935939,2.1905184679616054,0.02915928771470096,0.11566806000367791,2.082620205850566,0.013796416419369576,0.11745814752229654,0.57714784,5.400806,0.11745815011810261,345
45,left_ankle_x,raw_std,left_right,0.3381709898958489,-0.9019885491017728,0.3551249672930988,0.952259122960349,0.3416361329279982,-0.3578739459986247,1.0342159257903225,0.0026367534576766825,0.05134932772370718,0.57714784,3.8009193,0.05134932979382157,345
46,left_ankle_y,raw_mean,angle,-1.3696110574968512,10.157928717861466,0.9065851819178542,-1.5107362052835227,0.1317763577966138,-3.1465180140558453,0.4072958990621429,0.006610022361685509,-0.08130204401911129,0.2891364,4.870781,-0.08130203759506874,345
46,left_ankle_y,raw_mean,depth,2.6661935218340083,78.42745886603949,0.9982490529828707,2.6708700738229085,0.00792602631458094,0.7096253779875816,4.622761665680435,0.02037378883959428,0.14273678166329196,0.2891364,5.400806,0.14273677448816016,345
46,left_ankle_y,raw_mean,left_right,1.1538147060342012,28.97784037683804,0.7070652248455871,1.6318363080098839,0.10363169774143796,-0.23203313466314945,2.539662546731552,0.007703718898410058,0.08777083170626822,0.2891364,3.8009193,0.08777082593892699,345
46,left_ankle_y,raw_std,angle,-4.390735166416029,45.96461572550955,1.2047488888577143,-3.6445231093585946,0.0003093529156892051,-6.7520429885771485,-2.029427344254909,0.03728094104893309,-0.19308273109973634,0.21419275,4.870781,-0.1930827232490518,345
46,left_ankle_y,raw_std,depth,0.9886783413518064,9.55055136305581,1.3604187777198742,0.7267455856562622,0.467877502321002,-1.6777424629791469,3.65509914568276,0.0015374551756788556,0.03921039627036248,0.21419275,5.400806,0.03921039303857057,345
46,left_ankle_y,raw_std,left_right,0.801409346189739,-0.870025940188499,0.9571796899309205,0.8372611272681482,0.4030287855822916,-1.0746628460748653,2.677481538454343,0.0020395814460785542,0.045161725455063764,0.21419275,3.8009193,0.04516172459814552,345
47,left_ankle_z,raw_mean,angle,-43.141121974785385,77.78480703581674,3.99228133825764,-10.806132714487893,1.2728376382085121e-23,-50.96599339777036,-35.31625055180041,0.25397887686945436,-0.5039631701518023,0.056899175,4.870781,-0.503963176755444,345
47,left_ankle_z,raw_mean,depth,14.363208867211188,-1.0953007403166097,5.066120376121551,2.835149542618482,0.004852024630280209,4.4336129300129485,24.29280480440943,0.022898008930886886,0.15132088068368782,0.056899175,5.400806,0.15132088508802535,345
47,left_ankle_z,raw_mean,left_right,4.8914235765471545,-4.444636522007446,3.59723015673428,1.3597749833688149,0.17479428600198507,-2.1591475306520342,11.941994683746344,0.005361732438567372,0.07322385156878441,0.056899175,3.8009193,0.07322385424943757,345
47,left_ankle_z,raw_std,angle,-31.142581351832455,48.31621631783132,8.51981193903639,-3.6553132363335648,0.00029709688666317696,-47.84141275234378,-14.44374995132113,0.037493729814991654,-0.19363297708549454,0.0302847,4.870781,-0.19363296464213586,345
47,left_ankle_z,raw_std,depth,11.340788569888954,8.627414409022274,9.609665494462673,1.1801439474062647,0.23876076641815855,-7.494155799257886,30.175732939035793,0.004044044998349392,0.0635928061839497,0.0302847,5.400806,0.06359280356684838,345
47,left_ankle_z,raw_std,left_right,13.055948491073284,-1.9696356203087817,6.739933835982943,1.9371033616636715,0.05355353514204669,-0.15432182745328404,26.266218809599852,0.01082146731944803,0.10402628186880482,0.0302847,3.8009193,0.10402628531903065,345
48,right_ankle_x,raw_mean,angle,5.852793545134184,-70.39967829277289,0.7232563810133175,8.092280550548528,1.0265243626026217e-14,4.435211038348082,7.2703760519202865,0.16031189342564342,0.4003896769718763,0.33321017,4.870781,0.4003896599507382,345
48,right_ankle_x,raw_mean,depth,-0.8342941804497724,26.177557933468822,0.8740115368262783,-0.954557400328229,0.34047380614097855,-2.547356792629278,0.878768431729733,0.0026494626635005423,-0.05147293136688975,0.33321017,5.400806,-0.051472931103192954,345
48,right_ankle_x,raw_mean,left_right,-0.26753709262277847,4.514844979788216,0.6157492031395867,-0.4344903594818447,0.6642055992450707,-1.4744055307763684,0.9393313455308114,0.0005500817114494369,-0.023453820828373294,0.33321017,3.8009193,-0.023453820366280426,345
48,right_ankle_x,raw_std,angle,-2.5537356629705132,46.292153399956,0.4889418613150159,-5.2229842953152055,3.060642507677631e-07,-3.512061711147944,-1.5954096147930823,0.07367288808621816,-0.2714275006078385,0.517698,4.870781,-0.27142748194558497,345
48,right_ankle_x,raw_std,depth,0.9778553037634956,9.349336030250432,0.5608138804367859,1.7436360580125083,0.08211851831195914,-0.12133990189260468,2.077050509419596,0.008785875504519102,0.09373300114964367,0.517698,5.400806,0.09373299538935927,345
48,right_ankle_x,raw_std,left_right,0.6212725933938085,-0.9789046933976868,0.39500685846710226,1.5728146994833776,0.11668366343004817,-0.15294084920171191,1.3954860359893289,0.007160445929648006,0.08461941815947452,0.517698,3.8009193,0.08461941689408149,345
49,right_ankle_y,raw_mean,angle,3.12567520629885,122.77776074223351,1.1604649812526988,2.6934679260418064,0.00741876504468443,0.8511638430435604,5.4001865695541404,0.02071283562996849,0.14391954568427628,0.22427171,4.870781,0.14391954242638538,345
49,right_ankle_y,raw_mean,depth,1.4645082914436078,45.87403995598701,1.2978735996165138,1.1283905396306158,0.259943649392811,-1.0793239638047591,4.008340546691975,0.0036984144242262667,0.0608145905537994,0.22427171,5.400806,0.06081458893514267,345
49,right_ankle_y,raw_mean,left_right,1.2348709313676143,29.75434996578458,0.9126645124062267,1.353039276296495,0.17693420424971165,-0.5539515129485901,3.023693375683819,0.005309026145473792,0.07286306434314846,0.22427171,3.8009193,0.07286306210414589,345
49,right_ankle_y,raw_std,angle,-5.272572025707652,46.0286867683482,1.2938129820969635,-4.07521960180216,5.716411624001111e-05,-7.8084454706177,-2.736698580797604,0.046182069999903805,-0.2149001395995447,0.1985239,4.870781,-0.21490015224716633,345
49,right_ankle_y,raw_std,depth,1.062828410214137,9.548975076977088,1.4678006027323343,0.72409590801071,0.4695004355080534,-1.814060771141238,3.939717591569512,0.0015262817252831332,0.03906765574337848,0.1985239,5.400806,0.039067658560643245,345
49,right_ankle_y,raw_std,left_right,2.8070500000304563,-1.0722557806828783,1.0226104667360332,2.7449846166644423,0.0063700182416472064,0.8027334852278312,4.8113665148330815,0.02149554773054518,0.14661360008725377,0.1985239,3.8009193,0.14661361368476233,345
