player,frame,feature_idx,feature_name,target,beta,se_beta,p_value,r_squared,n_samples
1,0,0,nose_x,angle,-0.1032775885827577,1.0072737439519261,0.9186363396199438,0.000154575657238015,70
1,0,0,nose_x,depth,5.35623955430444,3.455356121360114,0.12575308342332042,0.03413059455194922,70
1,0,0,nose_x,left_right,-2.030510207865019,3.1790291881076067,0.5251505123028389,0.005963684527888719,70
1,0,1,nose_y,angle,-0.29159692316700425,1.1946785300219949,0.8079039348431695,0.0008753354635193033,70
1,0,1,nose_y,depth,-0.9607701220016993,4.169887002356346,0.8184674788913349,0.0007800861602378607,70
1,0,1,nose_y,left_right,-4.847006994443047,3.737208765422716,0.19902875295520528,0.024139669863692658,70
1,0,2,nose_z,angle,-0.3073399886573314,1.7463203283943796,0.8608225825109826,0.00045528530928859006,70
1,0,2,nose_z,depth,5.92876412373464,6.053882842293049,0.33088717430620945,0.013908131407098047,70
1,0,2,nose_z,left_right,-0.9876655297978401,5.527556307037786,0.8587200136128558,0.00046928932233330817,70
1,0,3,left_eye_x,angle,-0.224798840817563,0.9747777305750068,0.8183059559839113,0.0007814991157697166,70
1,0,3,left_eye_x,depth,5.26716812683659,3.3430435415738993,0.11976843072804047,0.03522002532492624,70
1,0,3,left_eye_x,left_right,-1.6657799544485365,3.0800348349331217,0.5903910015206628,0.004283028883084082,70
1,0,4,left_eye_y,angle,-0.2939935935462697,1.152099783623244,0.7993537963064725,0.0009566893665646264,70
1,0,4,left_eye_y,depth,-2.0321658834897622,4.015448955532174,0.6144325247087559,0.0037523943294503434,70
1,0,4,left_eye_y,left_right,-4.116094601908381,3.614159661925701,0.2587494589055732,0.018717217748933708,70
1,0,5,left_eye_z,angle,-0.24382566164308175,1.7038935318352149,0.8866350959138701,0.00030104695497427285,70
1,0,5,left_eye_z,depth,5.464557395336203,5.910823925769357,0.3584951784985906,0.012413102601910902,70
1,0,5,left_eye_z,left_right,-0.7126067246883753,5.3934220274077935,0.8952754734505768,0.00025665553377997075,70
1,0,6,right_eye_x,angle,-0.02369675569222056,0.9588532700175328,0.980355755593795,8.981743769633104e-06,70
1,0,6,right_eye_x,depth,5.810151474837343,3.2716109369982584,0.08021838264244954,0.04432540725517612,70
1,0,6,right_eye_x,left_right,-2.367951915763206,3.021438990653071,0.43592776897066554,0.008951669130785184,70
1,0,7,right_eye_y,angle,-0.14436442091530166,1.1895713200062374,0.9037651067041608,0.0002165391419780287,70
1,0,7,right_eye_y,depth,-0.7791326221853209,4.15123746841752,0.8516810808211546,0.0005177663095980135,70
1,0,7,right_eye_y,left_right,-4.808751699884621,3.7203096770178647,0.20053556150626747,0.023980385195643876,70
1,0,8,right_eye_z,angle,-0.2529773627319752,1.7155304154055857,0.8832029001808733,0.00031968238441961285,70
1,0,8,right_eye_z,depth,7.32186676044062,5.922342254634302,0.2205957450721818,0.021983354984398348,70
1,0,8,right_eye_z,left_right,-1.5859981547604152,5.42759785098204,0.7710157938649145,0.0012541114227705142,70
1,0,9,left_ear_x,angle,-0.1444339454496932,0.9845350274110585,0.883800756599773,0.00031639518292103316,70
1,0,9,left_ear_x,depth,5.372088142388407,3.374476542955826,0.11602833921186982,0.03593126588743418,70
1,0,9,left_ear_x,left_right,-2.3156038326165107,3.1041480040303937,0.4582561297799649,0.00811699383877315,70
1,0,10,left_ear_y,angle,-0.7111960760421262,1.1261941428238433,0.5298282767830382,0.005830471943642155,70
1,0,10,left_ear_y,depth,-2.83162641606092,3.927188133485792,0.4733618266681519,0.007587380466523387,70
1,0,10,left_ear_y,left_right,-3.2457582038747965,3.5534258754544066,0.36425079888377027,0.01212083996323151,70
1,0,11,left_ear_z,angle,-0.00011423973170832632,2.2010911049141972,0.9999587406289194,3.961406399441212e-11,70
